crop,rainfall,temperature,humidity,ph,N,P,K,yield_category
rice,1247.0,21.65597335850253,44.5249778352384,7.601735134495043,115.15106001157785,25.540386477902825,79.82721639959101,Medium
maize,1550.0,32.06304218932776,65.27712314674926,7.531656063978871,103.28100826246107,49.822174489667,61.504108618987686,Medium
rice,1550.0,24.90698219362642,56.855490742355116,5.476196820510751,31.5069062954249,64.9449474469976,77.80932429267722,Medium
banana,666.5,27.785912280839533,85.23096661519449,7.926276152783483,42.67012380104449,15.004146281994467,64.03258494019053,Medium
maize,666.5,25.773874735413997,43.133829984855254,5.541751121961392,29.137676865074674,13.290602331255151,77.24019807285624,Low
rice,666.5,27.113454329298982,63.02340012050814,6.054114554490756,61.56573533799473,74.15694901792487,58.04530444583414,Medium
rice,666.5,34.380918103684905,65.21372832722909,5.871419147064778,7.255211234539163,61.3361275866937,10.98225690883033,Low
maize,483.8,25.9424343124635,79.87533419645153,6.303074845005668,82.20732102313151,49.233470058355884,35.14401402445074,Medium
rice,483.8,31.328092805937942,71.58581662996161,5.891323180614867,65.16318722902878,62.68900924969461,53.49479628518528,High
maize,918.1,29.521008043981993,76.69667854567996,6.711328242534583,108.34347675462688,37.16407709799788,31.303888209068823,High
rice,918.1,33.27342330725296,82.73771071084659,6.425927584741399,23.905158697767625,61.884181048184495,25.503793858533395,Medium
banana,955.0,38.73659478649516,87.42116355120038,8.452993217727643,97.47256329703013,32.88522434559018,48.30494503498182,Low
maize,955.0,34.651441944205004,57.26315231973588,5.1957422254487895,96.0755166636723,23.30709293694518,75.01264075268261,Low
rice,955.0,24.298807571815136,69.59124879501466,5.49763481735573,19.625836759941997,59.67600659697265,7.623640513711517,Low
maize,1035.8,20.623662701225694,86.205944314156,5.184890628680109,50.834310776574675,36.475421911795124,62.692340265607825,Medium
maize,1035.8,25.2452808859965,94.4198122030781,7.190444182438315,24.56755373161944,78.60328282446461,59.204545853347035,High
maize,1035.8,31.901558614005097,88.92356210740698,5.190782470948019,34.29285755261812,31.211388673107574,77.29650690412153,Medium
rice,1035.8,21.028516269685007,60.430699444340725,7.927539080816432,35.2733101055126,74.12955653982995,74.80334167494077,Medium
rice,1035.8,29.927324944024726,50.73415844702578,6.791785207386747,68.96718531296386,74.97219114253096,62.16744215331447,High
maize,2406.4,31.936856978337786,66.91658955736239,6.844526686035368,52.31225715245353,23.13897102985596,44.0306573511949,High
maize,2406.4,26.684877816339217,80.79027985098233,6.965580776992679,113.98927246072512,64.86658861910101,20.320066492513988,Medium
rice,2406.4,35.41824407491644,67.09129889143136,5.597847972071738,19.53256632390559,37.48058788584238,45.89267887441808,Low
jute,1532.0,22.131965062675437,66.57494748225176,5.691916060900707,116.97459550777286,73.8143545422761,62.40139954397404,Medium
maize,1532.0,21.502755634716173,86.10267315949903,6.115860630055517,31.523443624640354,38.75932044764291,72.17519094784198,High
rice,1532.0,34.563775124072066,59.87720784869525,7.07723745537648,93.88050268391311,60.82277880030246,64.22840069079118,Medium
rice,1532.0,29.90982632412397,87.28870711464052,5.735412215790751,43.98154150987446,40.02255568728484,19.64502013932905,Medium
jute,1672.5,33.76804792855472,62.3742640523448,5.407161044966414,21.454360472991098,22.085056678464213,49.976473567104456,Medium
maize,1672.5,28.696546772074925,58.05282081230867,8.395409102464512,103.6572563033176,19.95125967085147,29.913009464851775,Low
rice,1672.5,24.928040664782138,64.96944511598345,5.07693635183368,40.51900341219327,36.90733956922592,5.690425054298224,Low
maize,479.3,36.38204635348399,81.93458272711777,7.809440918676076,80.76837148608685,61.66209927606612,20.016570184149955,Medium
rice,479.3,35.98831757937958,46.93011153251969,7.758123023512577,70.14102378496206,50.38036138855751,13.491548745008695,Low
rice,481.3,33.893929417088536,50.80305687296096,6.040249398457836,59.251975579950546,56.64719674254074,68.20393426546013,Medium
maize,849.9,25.44290274459925,92.32946541147007,5.474693156025597,62.019239354582,26.174476304895684,24.3879689110859,Medium
maize,849.9,31.804613337381742,49.652039505974656,5.509700263468982,89.20736012061307,41.107650946820414,26.35234766656666,Medium
rice,849.9,27.219477938800537,71.225002486208,7.441010660330173,15.093885124195666,8.329644872699525,76.99524288491632,Medium
rice,849.9,21.831641466532684,71.86229566640658,7.249823068801607,81.8407761251591,66.31493119685905,33.43150422866391,High
maize,1541.3,38.34627150924486,66.92934541276347,7.739609859879854,108.01839166083656,79.24191216799059,5.718923010829592,Low
maize,1541.3,22.736372618379228,75.46098867172502,8.281184103396866,11.645642657284377,35.51592969685032,26.28846112596024,Low
rice,1541.3,39.00474707641605,52.640469918869016,7.421745771433072,21.175134011871677,5.822273984865751,13.947468545135933,Low
rice,1541.3,28.920115459159113,70.39642472772115,5.545480377930052,87.41267272073361,17.734447966321053,12.710642130189047,Medium
banana,1105.8,23.702658576772393,60.46952903857934,5.852049158678938,55.28738954813102,53.93951583128141,10.811546760181212,Medium
jute,1105.8,30.838018947567164,76.3916992796054,7.947678058055901,51.40809139357416,50.90594886528944,49.49446026315329,High
maize,1105.8,37.45891671752817,47.76729488552322,5.73257126541973,20.751162972587125,64.0898539689158,19.201079272239397,Low
maize,1105.8,34.644497728191226,71.3982579261712,5.253828109340685,63.27855468254563,24.041300822080114,32.09320955307578,Medium
maize,1105.8,36.131222957229,50.189869546082804,7.461480189147877,19.552710787583383,62.27239366603506,69.65132870975125,Low
rice,1105.8,33.175667334214346,55.325368471327,6.4088422442154975,59.81135247571215,56.59880161427523,36.825360484720676,Medium
rice,1105.8,33.84553129035705,52.029039017797075,8.220140183910662,92.81575938059052,29.211087328538248,73.67685125387283,Low
rice,1105.8,36.983913031306386,50.05607789278494,7.275892748827816,34.700401157023805,45.91161110427215,42.34535400467047,Medium
maize,1001.4,24.993360177183717,85.41410233583667,5.316466422270812,60.29040934066864,16.045535637374506,34.91274611298168,Low
rice,1001.4,29.788499272862808,55.71391622134897,8.317497985387813,119.0818364806361,38.942337757668696,61.27916953180262,Medium
maize,458.4,24.424188836392045,90.99180800254472,5.9049504227408605,83.96479868571429,71.08980046667307,10.488132407600158,Medium
rice,458.4,39.75336015993294,93.3459588939855,6.180243716422,101.75602870009784,36.58935348690431,11.710878723681304,Low
rice,458.4,38.88118679373227,71.41932584654035,6.407911447892397,52.707474754462766,67.96750298565665,53.89802854422205,Medium
banana,353.9,20.788536227370116,47.865061746614955,5.179285037415096,93.30400615947336,49.26900239447708,41.52055349294362,Medium
maize,353.9,34.11150345031377,60.600153385876965,6.737803977807117,9.658554888252011,19.390753482676757,64.28114377394077,Medium
rice,353.9,38.50496634831332,83.87527448415177,5.431614718763523,19.134785992358175,48.58296835234223,73.72031280076486,Low
maize,890.8,23.611506902546672,60.206490078338874,6.403396143409231,28.353118185807144,42.948749686779756,34.12751582536606,Medium
rice,890.8,31.358904611052587,44.78594700665338,6.227484257972295,51.22447133075025,34.8981001397288,49.73075199384847,Medium
banana,860.8,38.30976595176084,70.62317010105033,7.704940291992761,102.26066100746276,13.972282963705275,42.55224708464824,Low
maize,860.8,20.678919571715976,86.48164683228191,7.811096790714559,44.82059584061201,36.25314978854224,78.62079917318246,High
maize,860.8,33.9484053449368,83.77595129289263,5.536945088361808,80.28143725427823,10.457178217972032,67.33133055174463,Low
maize,860.8,25.946980147451015,49.63177270716943,6.282929155827292,86.57114390240059,12.407678854906344,73.38032812080152,Medium
rice,860.8,38.48792390753061,77.00205379268567,6.306736063611411,72.41097072015926,36.1937399699537,24.075506568320314,Medium
rice,860.8,39.42116490330736,52.12773448896059,5.529936553776298,46.08282633956566,27.903611147634777,62.939481737194576,Low
rice,860.8,38.88532978226868,52.00141440036947,7.794587267679167,71.36113429705759,74.41582443966676,24.91049187482367,Low
banana,800.8,29.484284333149276,88.07394753178518,7.475299149173981,44.36054317082082,33.177935403520294,20.65569000712924,High
maize,800.8,37.24085301978627,53.731792400712656,5.666336252039621,14.64547993348139,61.83935915540751,75.81996197416632,Low
rice,800.8,36.8909879707014,54.47860405849062,6.283526680078297,119.17245749139165,44.7685644774682,6.447831253839999,Low
maize,967.4,26.382009464865114,40.035936491871475,5.3703175869978,19.625982167738755,57.80642514817516,77.40415277475722,Low
maize,967.4,36.57830948301355,87.88679687690347,7.198723089825654,13.320064141146595,24.50869872615494,16.194642274160465,Low
maize,967.4,20.740152694309852,83.59271472650241,5.424801735920169,106.03103615882293,75.64287296287468,66.4578561344951,Medium
rice,967.4,31.92539756964106,74.5030914299873,8.450769590187212,39.71098600268294,44.7566372685818,25.694191480107733,Medium
rice,967.4,24.600176745754062,81.26461701663632,7.732387261407518,79.78415201845337,67.34930534639372,31.302674557304552,High
banana,4355.3,22.411337715545578,48.36267120834705,6.365834923543982,42.83565891115678,32.378427010708506,21.256828349148872,High
jute,4355.3,21.539064032584182,65.20779770231665,7.024973762977741,50.01724114136418,12.51585117878934,48.913553186080975,Medium
maize,4355.3,33.9257755175628,59.317066304182944,8.18969635675743,35.1429917819316,55.52837357906366,31.107166063090556,Low
rice,4355.3,26.797499275361325,45.157708944135905,6.939347481385392,44.45006066619617,5.581973625306836,54.30447796209974,Medium
maize,2627.0,34.49533543057523,66.73717668682082,5.610744702392843,52.23054606745246,40.64697324241312,6.173548845654948,Low
maize,2627.0,21.307126815978847,90.64068076884494,6.325461744534057,87.84784794561943,19.460142699984445,9.828116263627972,Medium
rice,2627.0,26.305806756612206,42.2032515477882,7.951007027604109,63.82666233700105,52.05316283265216,12.47458645484365,Low
jute,1536.6,30.789825847506744,56.03035024215866,7.254745555963662,113.50999997305235,78.45649048533892,36.42452639826733,High
maize,1536.6,35.81446329677927,51.414751491313694,7.277535345168301,9.816245291459182,39.830217974048445,66.1097129494982,Low
rice,1536.6,26.3750500586414,53.09806595161329,8.033875199909712,62.85285710268324,66.312369239425,71.61334327837871,Medium
jute,1102.8,32.517827528740185,89.96390035336563,8.128905701118766,72.18585071564759,43.08381402133408,23.36080550456756,Medium
maize,1102.8,37.71955496472374,65.74379798288595,8.219274001228026,110.8226533985415,42.18800233280181,48.07772931792605,Low
rice,1102.8,32.31726376364609,65.64646771169004,5.331972176386047,10.653230216464173,74.78176198840833,62.62737445194504,Low
maize,301.8,24.659189495072674,81.83166033504052,6.904441006870853,70.95245226754984,71.7474401560011,26.662207243970652,High
rice,301.8,20.48801563113076,48.49707122027092,7.5917833242641155,103.16744178071507,63.935034889098084,35.675580255220495,Medium
maize,1610.3,37.401977478018594,66.7995944755028,7.649243957944549,32.82168873371221,27.219181498758807,44.29806520142854,Medium
maize,1610.3,20.425388217007743,63.64918677665828,7.1235067068950135,105.77362008025281,45.87563117929554,15.115613480603578,Medium
rice,1610.3,37.49403345368399,72.83008798006608,5.58375567314286,7.18999206654356,21.792292497926375,6.948672029433523,Low
rice,1610.3,30.578742680544238,94.97567367877411,7.790971938795825,89.23228235037892,38.29375235349048,16.460435698871244,Medium
maize,1041.2,38.781353970257925,82.31968917451259,7.52038966730231,112.3080204343951,41.315979931984295,52.014021594015006,Medium
rice,1041.2,35.97566471547331,61.882613665958495,5.301475200421627,80.57773108860715,67.37300301269983,10.521369615026124,Low
rice,1041.2,39.95868221066675,85.51541787507259,6.623334386360317,55.48836305775151,72.20212739937448,19.227227363759624,Low
banana,1353.9,27.014236309034203,49.38895998218641,5.608920898326312,10.161316894362573,36.096504679735844,30.33904142714778,Low
jute,1353.9,35.34376577862254,41.675502746992805,6.181169659995401,110.81308853210231,6.327833380492791,10.840254822977474,Low
maize,1353.9,28.03861827218484,51.24466048553502,5.063283822719899,59.0840656095311,69.6330379842016,19.37744533712258,Low
maize,1353.9,29.597512406078177,58.722635586284284,6.401154539437654,8.334625598634021,18.07090088760205,73.34523417376333,Medium
maize,1353.9,32.5501092643674,68.08194166027579,6.924569224046737,84.32942320280762,51.64114729177951,6.447434917023857,Medium
rice,1353.9,37.47354228372677,73.83210272976599,7.168539074894804,60.41128416126969,6.872817532559839,54.00739431307716,Low
rice,1353.9,39.681669383985906,90.0833144467932,7.322216207950485,19.299711505877234,34.96298564454232,33.83066981863887,Low
rice,1353.9,35.36546827729036,68.04197052527518,7.92701959585861,29.64125807067985,78.94702265865124,55.44865545742783,Medium
rice,1353.9,28.355335643346677,67.57016045441512,5.754120175465055,12.416428252422321,12.552020082785234,49.15187902725534,Medium
maize,1643.7,28.427140045541403,42.76336554026402,5.421686378534638,71.04375706648595,36.77698639997317,21.76240657659832,Low
rice,1643.7,34.75164603177783,41.92013539609231,7.98038010164274,76.53339011398106,28.03624626424641,68.54071156800414,Low
maize,962.3,24.775542915366046,70.31379790540046,5.548144852124275,63.160364310876105,72.88160925411982,41.89552869570175,High
rice,962.3,22.209482262627894,64.09982372865895,8.411660284676683,98.96674529530071,70.20050809305164,66.69020141851038,Medium
banana,902.5,27.09244315281553,86.15492172391643,7.94888380289523,104.01601445042157,22.82740702296716,35.45094021411644,High
maize,902.5,25.744779833081637,48.83737715915149,6.753068120613597,75.79680561855956,11.089084028782338,78.85141654364293,Medium
rice,902.5,25.9261624091198,41.37344141643773,8.434974987227088,6.466995166354513,52.03537955458381,62.786701887597225,Low
rice,902.5,24.672155020998197,64.69713223615692,5.340818551878015,84.9514104109896,30.22765339127823,77.446265383443,Medium
banana,592.3,20.84186379272724,53.061320621374165,6.060730164112856,53.06990994584043,55.40632929545473,43.57448591823941,Low
maize,592.3,20.357478694668277,42.72879053363606,7.23378545264214,70.0391105710345,7.408981705086086,40.52683492180254,Low
rice,592.3,39.75444779472063,79.8529057766196,6.225024039656126,79.64426923217171,15.004942638311705,61.65903569939434,Low
maize,1258.3,28.555462674717248,46.13761499764861,8.249303931932772,45.27721064761383,56.47791745794825,71.02184472600726,Medium
rice,1258.3,27.686532943193633,73.45757250042745,5.229691308622361,110.46632809475634,20.92779914768733,77.31093468991685,Medium
rice,1258.3,33.5929456538614,55.4577362591789,6.922941412213376,20.407109676224838,69.31907568218011,29.34139295243748,Medium
banana,1163.0,24.365077757301282,49.54228276952621,7.068031935882901,82.2238578373193,9.394316578260156,64.90284303819791,Medium
